"Time (s)"	"Linear Acceleration x (m/s^2)"	"Linear Acceleration y (m/s^2)"	"Linear Acceleration z (m/s^2)"	"Absolute acceleration (m/s^2)"
1.855962375e0	-5.932877362e-1	3.703380811e-1	1.009646328e0	1.228220803e0
1.865943375e0	-6.516031873e-1	4.946802914e-1	1.305942287e0	1.541032304e0
1.875924375e0	-7.916059953e-1	6.242452347e-1	1.538416471e0	1.839306229e0
1.885906375e0	-9.658509752e-1	6.715959871e-1	1.666928331e0	2.040235118e0
1.895887375e0	-1.044064647e0	7.119493765e-1	1.688916786e0	2.109356018e0
1.905868375e0	-1.023666197e0	7.751431596e-1	1.659348001e0	2.098136123e0
1.915850375e0	-9.539757188e-1	8.055013186e-1	1.617425219e0	2.043273448e0
1.925831375e0	-8.918430591e-1	7.696093547e-1	1.627936174e0	2.009442407e0
1.935812375e0	-7.996158037e-1	6.967436922e-1	1.630666823e0	1.945227877e0
1.945794375e0	-6.946626681e-1	5.445096785e-1	1.564362906e0	1.796184377e0
1.955775375e0	-6.099910386e-1	3.969931984e-1	1.382081805e0	1.561999611e0
1.965756375e0	-5.721773873e-1	2.394335407e-1	1.202521414e0	1.353060654e0
1.975738375e0	-6.152352601e-1	9.172527194e-2	1.068339509e0	1.236235114e0
1.985719375e0	-6.185762130e-1	4.767878115e-2	9.463426173e-1	1.131580376e0
1.995700375e0	-5.510667461e-1	1.847135425e-2	8.778723067e-1	1.036665586e0
2.005682375e0	-5.003655392e-1	-5.931883335e-2	8.571725786e-1	9.942983588e-1
2.015663375e0	-4.516073620e-1	-3.010497451e-1	9.106506282e-1	1.060124863e0
2.025644375e0	-3.948963869e-1	-7.182205153e-1	1.074891315e0	1.351730448e0
2.035626375e0	-3.729193345e-1	-1.252237365e0	1.333537636e0	1.866946672e0
2.045607375e0	-3.502604967e-1	-1.843389698e0	1.499691532e0	2.402049684e0
2.055588375e0	-2.945874023e-1	-2.211556123e0	1.488481250e0	2.682040018e0
2.065570375e0	-3.349925396e-1	-2.202513989e0	1.247586490e0	2.553382056e0
2.075551375e0	-4.333216569e-1	-1.712683378e0	7.648432893e-1	1.925107080e0
2.085532375e0	-5.622609481e-1	-1.104718546e0	2.604022408e-1	1.266629294e0
2.095514375e0	-6.514941368e-1	-6.152516323e-1	-1.756655610e-1	9.131470695e-1
2.105495375e0	-6.134061049e-1	-2.763598770e-1	-4.177215779e-1	7.919173870e-1
2.115476375e0	-5.502639234e-1	-9.944768965e-2	-4.245166272e-1	7.020645235e-1
2.125458375e0	-5.525282577e-1	4.190114737e-2	-2.248014683e-1	5.979789978e-1
2.135439375e0	-5.046835618e-1	2.933179718e-1	1.775647366e-1	6.101394642e-1
2.145420375e0	-4.435651016e-1	5.681254131e-1	7.230421293e-1	1.020934085e0
2.155402375e0	-4.398165978e-1	6.754802924e-1	1.313600385e0	1.541187282e0
2.165383375e0	-4.379754558e-1	4.668522227e-1	1.848640498e0	1.956334631e0
2.175364375e0	-3.545313030e-1	1.079705912e-1	2.229988886e0	2.260575264e0
2.185346375e0	-3.009570667e-1	-2.196570879e-1	2.452347972e0	2.480490873e0
2.195327375e0	-2.799239011e-1	-4.470015103e-1	2.362972112e0	2.421116466e0
2.205308375e0	-2.799108911e-1	-6.241487557e-1	2.044190100e0	2.155603151e0
2.215290375e0	-2.895196205e-1	-6.819221699e-1	1.547718222e0	1.715887861e0
2.225271375e0	-3.084597753e-1	-6.730221230e-1	9.187414205e-1	1.179911865e0
2.235252375e0	-3.249262655e-1	-6.756855297e-1	2.821334177e-1	8.010788216e-1
2.245234375e0	-2.971622238e-1	-6.768713450e-1	-2.098916531e-1	7.684495501e-1
2.255215375e0	-2.524909580e-1	-5.833486390e-1	-6.310701048e-1	8.957102186e-1
2.265196375e0	-1.531996813e-1	-3.643212962e-1	-9.797682256e-1	1.056478076e0
2.275178375e0	-1.258262336e-2	-7.629388511e-2	-1.007242538e0	1.010206221e0
2.285159375e0	8.146852478e-2	2.665201825e-1	-7.111383677e-1	7.637983413e-1
2.295140375e0	2.144226605e-1	6.068333960e-1	-3.061520255e-1	7.127081524e-1
2.305122375e0	3.724334309e-1	8.428293586e-1	2.063260575e-1	9.442660801e-1
2.315103375e0	5.033293466e-1	1.003008569e0	7.250173187e-1	1.336045184e0
2.325084375e0	5.375532460e-1	1.149092481e0	1.147024321e0	1.710275362e0
2.335066375e0	5.050085208e-1	1.184417850e0	1.393906630e0	1.897591880e0
2.345047375e0	5.120589472e-1	1.139077370e0	1.494077035e0	1.947297565e0
2.355028375e0	5.799578387e-1	1.023625267e0	1.443599192e0	1.862293856e0
2.365010375e0	6.365942618e-1	8.719707119e-1	1.257401626e0	1.657300222e0
2.374991375e0	6.615476932e-1	6.824957818e-1	9.673446465e-1	1.356171636e0
2.384972375e0	5.650335516e-1	5.445301437e-1	6.365378362e-1	1.010423876e0
2.394954375e0	3.779681128e-1	4.996586108e-1	3.481022529e-1	7.167243544e-1
2.404935375e0	1.652743278e-1	4.663756746e-1	1.208759626e-1	5.093455327e-1
2.414916375e0	-2.229674891e-2	4.622656667e-1	-2.041674117e-2	4.632532083e-1
2.424898375e0	-1.151467328e-1	4.909743261e-1	-1.298707710e-1	5.207503972e-1
2.434879375e0	-1.686569421e-1	4.833425403e-1	-1.010083481e-1	5.217929299e-1
2.444860375e0	-1.755867697e-1	4.214456695e-1	-3.770522196e-2	4.581144506e-1
2.454842375e0	-1.399770802e-1	3.630068421e-1	6.168812513e-3	3.891087312e-1
2.464823375e0	-1.303119251e-1	2.454976881e-1	1.416639654e-1	3.119599201e-1
2.474804375e0	-2.026273647e-1	1.551435882e-1	2.709529567e-1	3.722134960e-1
2.484786500e0	-3.248751023e-1	1.568825501e-1	3.280615425e-1	4.876272576e-1
2.494767500e0	-4.527154094e-1	1.846796286e-1	4.166047231e-1	6.423529423e-1
2.504748500e0	-5.639230192e-1	2.081193620e-1	4.576802437e-1	7.555091302e-1
2.514730500e0	-6.404119089e-1	2.261796570e-1	4.676521218e-1	8.246109127e-1
2.524711500e0	-6.442991379e-1	1.980750149e-1	4.740711586e-1	8.240743620e-1
2.534692500e0	-7.006168878e-1	1.376703537e-1	5.258020967e-1	8.867271253e-1
2.544674500e0	-8.484128648e-1	-2.742344141e-4	5.935496914e-1	1.035425372e0
2.554655500e0	-9.759801069e-1	-2.469758642e-1	6.209474051e-1	1.182839772e0
2.564636500e0	-1.067733592e0	-5.394524217e-1	6.127869944e-1	1.344087735e0
2.574618500e0	-1.151203472e0	-8.375452298e-1	5.882228414e-1	1.540375784e0
2.584599500e0	-1.252672690e0	-1.214567263e0	5.811441656e-1	1.839046233e0
2.594580500e0	-1.335725080e0	-1.722722463e0	5.629003412e-1	2.251397559e0
2.604561500e0	-1.295208845e0	-2.234436278e0	4.849353949e-1	2.627819205e0
2.614543500e0	-1.203265619e0	-2.596285957e0	2.612488810e-1	2.873464789e0
2.624524500e0	-1.201026281e0	-2.835789079e0	1.349712789e-2	3.079666541e0
2.634505500e0	-1.207876148e0	-2.875456005e0	-3.450885614e-1	3.137881155e0
2.644487500e0	-1.178339523e0	-2.531533306e0	-8.776320592e-1	2.927009214e0
2.654468500e0	-1.254867589e0	-1.877941480e0	-1.319822992e0	2.615968195e0
2.664449500e0	-1.387357602e0	-1.056197181e0	-1.537661596e0	2.324804677e0
2.674431500e0	-1.409435373e0	-1.193475187e-1	-1.434752355e0	2.014762075e0
2.684412500e0	-1.337713572e0	7.162798244e-1	-9.574407057e-1	1.794220469e0
2.694393500e0	-1.122634269e0	1.365741177e0	-3.196240834e-1	1.796584598e0
2.704375500e0	-8.943784118e-1	1.795302197e0	3.787136328e-1	2.041187580e0
2.714356500e0	-7.374006982e-1	1.938679433e0	1.098101325e0	2.346926555e0
2.724337500e0	-5.833251040e-1	1.797387899e0	1.664767785e0	2.518396953e0
2.734319500e0	-4.521235250e-1	1.415104541e0	2.021281879e0	2.508488983e0
2.744300500e0	-3.613586582e-1	9.173375040e-1	2.145582574e0	2.361273546e0
2.754281500e0	-3.009010796e-1	3.901022547e-1	1.973774421e0	2.034332002e0
2.764263500e0	-3.438075095e-1	-1.070882463e-1	1.646192350e0	1.685117429e0
2.774244500e0	-4.300097939e-1	-4.640993536e-1	1.100980421e0	1.269824602e0
2.784225500e0	-5.109783818e-1	-7.072979164e-1	4.472693858e-1	9.805198380e-1
2.794207500e0	-5.753310831e-1	-7.879509008e-1	-2.335938533e-1	1.003214117e0
2.804188500e0	-5.884528197e-1	-6.702657455e-1	-8.586134056e-1	1.238042758e0
2.814169500e0	-5.542447078e-1	-4.153534555e-1	-1.382399894e0	1.546200232e0
2.824151500e0	-4.803224534e-1	-1.413634551e-1	-1.715647332e0	1.787215447e0
2.834132500e0	-3.178151742e-1	9.702284932e-2	-1.745494444e0	1.776842923e0
2.844113500e0	-7.565010667e-2	3.438156956e-1	-1.472582670e0	1.514077902e0
2.854095500e0	1.952439393e-1	5.905676115e-1	-9.859049515e-1	1.165718179e0
2.864076500e0	4.372730590e-1	8.229505795e-1	-4.612272743e-1	1.039800934e0
2.874057500e0	6.788115974e-1	1.071999866e0	-1.025674716e-3	1.268845913e0
2.884039500e0	9.582526647e-1	1.236187343e0	3.409288522e-1	1.600824724e0
2.894020500e0	1.268559575e0	1.324851598e0	5.718361292e-1	1.921320304e0
2.904001500e0	1.582008926e0	1.379047101e0	6.306345604e-1	2.191397521e0
2.913983500e0	1.818537570e0	1.393874470e0	6.595396131e-1	2.384314877e0
2.923964500e0	1.968832355e0	1.364030866e0	6.421470702e-1	2.479764889e0
2.933945500e0	2.013499527e0	1.278727591e0	6.196159210e-1	2.464396171e0
2.943927500e0	1.903540590e0	1.170468732e0	6.522077894e-1	2.327839950e0
2.953908500e0	1.665919394e0	1.094236243e0	7.125463041e-1	2.116686708e0
2.963889500e0	1.400669227e0	1.090054314e0	7.456889071e-1	1.925134966e0
2.973871500e0	1.151962879e0	1.055583808e0	7.738462472e-1	1.743592173e0
2.983852500e0	9.322686616e-1	9.870684743e-1	7.438874531e-1	1.548159415e0
2.993833500e0	7.655506562e-1	8.577274793e-1	6.929143506e-1	1.342346652e0
3.003815500e0	5.874579160e-1	7.744748229e-1	6.273220396e-1	1.156914429e0
3.013796500e0	3.655325469e-1	7.699566793e-1	5.536599132e-1	1.016359499e0
3.023777500e0	9.701583266e-2	7.934624863e-1	5.514484962e-1	9.711283298e-1
3.033759500e0	-1.223325223e-1	7.686433947e-1	6.169257633e-1	9.931642924e-1
3.043740500e0	-2.864761448e-1	7.136000454e-1	7.222345557e-1	1.054948511e0
3.053721500e0	-4.840614554e-1	6.268530929e-1	8.721367729e-1	1.178084396e0
3.063703500e0	-6.680420494e-1	5.297770339e-1	9.868047649e-1	1.304119446e0
3.073684500e0	-7.655141111e-1	3.959991717e-1	1.040294582e0	1.350940419e0
