"Time (s)"	"Linear Acceleration x (m/s^2)"	"Linear Acceleration y (m/s^2)"	"Linear Acceleration z (m/s^2)"	"Absolute acceleration (m/s^2)"
3.151832635E0	3.197424412E0	1.176228046E0	-2.707793951E0	4.351917206E0
3.170189458E0	2.100296974E0	-3.834400177E-1	-1.373740673E0	2.538786534E0
3.188533469E0	7.181115150E-1	-1.121599197E0	1.576352119E-2	1.331884904E0
3.206877479E0	-4.268724918E-1	-9.065847397E-1	-3.478758335E-1	1.060723154E0
3.225221542E0	-1.465549588E0	-5.318984985E-1	-1.191489220E0	1.962243147E0
3.243565552E0	-2.492177010E0	-1.843036652E0	-2.773550510E0	4.159364468E0
3.261896750E0	-3.630808353E0	-2.972617149E0	-2.021064520E0	5.109199919E0
3.280253573E0	-5.907165527E0	-3.965809822E0	-2.147569656E0	7.431978710E0
3.298597583E0	-8.332280159E0	-4.355945587E0	-1.882810950E0	9.588854555E0
3.316928833E0	-9.094475746E0	-3.545206070E0	-3.461730480E0	1.035671536E1
3.335285604E0	-6.862248421E0	-3.942926407E0	-4.833498001E0	9.273609058E0
3.353629667E0	-5.183764458E0	-4.201341629E0	-1.091316581E0	6.761187567E0
3.371960865E0	-3.383935452E0	-4.912503242E0	1.835584760E0	6.241240154E0
3.390317687E0	-1.423204064E0	-4.451795578E0	2.229930162E0	5.178472961E0
3.408661698E0	1.552352905E-1	-3.447509766E0	3.112652898E-1	3.465011928E0
3.426992896E0	3.557052135E0	-6.654147148E0	3.139352560E0	8.172259703E0
3.445349719E0	5.942324638E0	-1.371257877E1	6.165403366E0	1.616657779E1
3.463693729E0	5.467208862E0	-1.870921326E1	1.963307619E0	1.959029378E1
3.482024927E0	5.082052708E0	-1.506537056E1	-8.702199459E-1	1.592325132E1
3.500381750E0	6.549739838E0	-8.284717560E0	3.050195456E0	1.099269436E1
3.518725760E0	6.286407948E0	-4.081520081E0	4.939973354E0	8.976695817E0
3.537056958E0	5.232398987E0	-4.829206467E-1	4.348844528E0	6.820825481E0
3.555413781E0	4.830327034E0	2.719226837E0	5.423813820E0	7.755256940E0
3.573757792E0	5.320308208E0	4.612845421E0	7.014098167E0	9.938893068E0
3.592088990E0	6.569452763E0	5.983229637E0	8.468857765E0	1.227510889E1
3.610445760E0	7.660448551E0	8.140532494E0	7.850971222E0	1.365973976E1
3.628789771E0	8.659184456E0	1.010706615E1	4.946052551E0	1.419851040E1
3.647121021E0	1.045474052E1	1.078768635E1	4.351172924E0	1.563996426E1
3.665477792E0	1.252286720E1	9.230658531E0	4.959576607E0	1.632864538E1
3.683821802E0	1.240206909E1	6.669188976E0	5.022734165E0	1.495049357E1
3.702153000E0	9.366327286E0	5.216322422E0	4.526803017E0	1.163744181E1
3.720509823E0	5.922745228E0	4.201021671E0	2.329995155E0	7.626032490E0
3.738853833E0	2.029881001E0	1.462628365E0	-3.762094498E0	4.518080745E0
3.757185031E0	-6.444486618E0	-8.587252617E0	-1.443568707E1	1.799059133E1
3.775541802E0	-1.631283188E1	-2.410107040E1	-1.850156021E1	3.448590739E1
3.793885812E0	-1.193373299E1	-1.936687660E1	-3.874028683E0	2.307591798E1
3.812217010E0	2.917680740E0	-4.160926819E0	1.639990807E0	5.340013365E0
3.830573833E0	1.208785152E1	2.996740341E-1	5.312418938E-1	1.210323002E1
3.848917792E0	1.158371925E1	1.472749710E0	6.577117920E0	1.340186642E1
3.867249042E0	1.063588142E1	-4.882623672E0	3.146021366E0	1.211855759E1
3.885605812E0	1.884646416E0	-1.291048431E1	9.638496399E0	1.622137818E1
3.903949823E0	9.601731300E-1	-7.237513065E0	1.047789001E1	1.277065805E1
3.922281021E0	2.677937031E0	4.259829521E-1	8.484680176E0	8.907446654E0
3.940637792E0	2.137149572E0	3.021814346E0	7.459757805E0	8.327470009E0
3.958981802E0	4.066783905E0	2.184626102E0	5.985634327E0	7.559043645E0
3.977313000E0	4.743032455E0	-4.566788673E-1	5.926971436E0	7.604860476E0
3.995669771E0	2.819080830E0	-1.798696518E0	4.614051342E0	5.698420454E0
4.014013781E0	1.401053190E0	-2.261617661E0	3.576973200E0	4.457869643E0
4.032344979E0	1.064104319E0	-2.248667717E0	1.322784781E0	2.817549304E0
4.050701750E0	2.116869688E0	-6.865377426E-1	3.549485803E-1	2.253543841E0
4.069045760E0	3.275488377E0	2.237906933E0	1.275255203E0	4.166932610E0
4.087376958E0	3.846626043E0	3.994782448E0	1.467294455E0	5.736529590E0
4.105733729E0	3.107275486E0	4.367675781E0	1.900815010E0	5.687253325E0
4.124077740E0	1.692306519E0	2.816309452E0	3.282954693E-1	3.302011235E0
4.142408937E0	6.901788712E-2	1.371182442E0	-2.262513638E0	2.646483085E0
4.160765708E0	-8.309557438E-1	3.395843506E-1	-3.794011116E0	3.898759460E0
4.179109719E0	-6.896038055E-1	-5.622949600E-1	-2.478391171E0	2.633277772E0
4.197440917E0	4.920372963E-1	-1.316096306E0	-1.932830811E-1	1.418297760E0
4.215797687E0	2.669388056E-1	-2.751253128E0	-2.290085316E0	3.589587839E0
4.234141698E0	-1.653785229E0	-4.669651031E0	-4.565756798E0	6.736971239E0
4.252472896E0	-3.817067623E0	-4.153037071E0	-2.720197678E0	6.262363576E0
4.270829667E0	-6.817546844E0	-3.313494682E0	-6.932084560E-1	7.611749467E0
4.289173625E0	-1.005464268E1	-3.340638161E0	5.411028862E-2	1.059521735E1
4.307504875E0	-1.077517891E1	-3.673842430E0	-2.890182018E0	1.174541403E1
4.325861646E0	-6.206173420E0	-4.235221863E0	-5.041139603E0	9.048026373E0
4.344205604E0	-3.152243137E0	-4.137958527E0	-1.084781528E0	5.313764064E0
4.362536802E0	-2.143324375E0	-5.701193810E0	1.214333773E0	6.210640606E0
4.380893573E0	-7.419736385E-1	-4.472721100E0	3.101102829E0	5.492958918E0
4.399237583E0	8.372260332E-1	-2.421358109E0	2.242273331E0	3.404660366E0
4.417568781E0	3.120203495E0	-4.664511681E0	8.795046806E-2	5.612581790E0
4.435925552E0	4.647721767E0	-9.860642433E0	7.464217186E0	1.321166625E1
4.454269510E0	4.580758095E0	-1.347368050E1	4.676747799E0	1.497983247E1
