"Time (s)"	"Linear Acceleration x (m/s^2)"	"Linear Acceleration y (m/s^2)"	"Linear Acceleration z (m/s^2)"	"Absolute acceleration (m/s^2)"
2.794376625e0	5.965858582e-1	9.106859454e0	3.511894439e0	9.778763028e0
2.804357625e0	7.893658539e-1	1.061583636e1	4.321466589e0	1.148887086e1
2.814338625e0	8.109981398e-1	1.200523888e1	4.465196412e0	1.283438575e1
2.824319625e0	9.775283034e-1	1.315934009e1	4.365842278e0	1.389907810e1
2.834300625e0	7.519947638e-1	1.401435388e1	4.533394535e0	1.474853473e1
2.844281625e0	1.605665883e-1	1.466431867e1	5.426528367e0	1.563698289e1
2.854262625e0	-3.278867473e-1	1.529033328e1	7.223927375e0	1.691410441e1
2.864243625e0	-5.058726296e-1	1.533574977e1	9.117183298e0	1.784836573e1
2.874224625e0	-7.109780078e-1	1.473534129e1	1.012727694e1	1.789406357e1
2.884205625e0	-1.140354987e0	1.394221093e1	1.026508412e1	1.735101170e1
2.894186625e0	-2.326746564e0	1.285582165e1	9.896618314e0	1.638990402e1
2.904166625e0	-3.784490463e0	1.142234165e1	9.031321614e0	1.504516623e1
2.914147625e0	-4.648274781e0	1.030539833e1	7.713890133e0	1.368618991e1
2.924128625e0	-4.194286140e0	9.356374764e0	6.181724335e0	1.197278166e1
2.934109625e0	-2.721256742e0	8.538794267e0	4.359776376e0	9.966137459e0
2.944090625e0	-8.075403889e-1	7.886174834e0	2.307910636e0	8.256532353e0
2.954071625e0	8.792128540e-1	6.914861682e0	5.560538363e-1	6.992676397e0
2.964052625e0	1.529332530e0	5.140795403e0	-7.038018662e-1	5.409433651e0
2.974033625e0	1.100846155e0	2.968549526e0	-1.344894683e0	3.439896837e0
2.984014625e0	2.941014256e-1	7.847290850e-1	-1.565637599e0	1.775814314e0
2.993995625e0	-3.459500755e-1	-1.095910885e0	-1.639987870e0	2.002563941e0
3.003976625e0	-7.227582470e-1	-2.649552922e0	-1.529009471e0	3.143307196e0
3.013957625e0	-9.737003506e-1	-4.066968867e0	-1.107051001e0	4.325955392e0
3.023938625e0	-1.074121821e0	-5.146229221e0	-6.947655791e-1	5.302840002e0
3.033919625e0	-1.272246537e0	-6.135804396e0	-7.461491561e-1	6.310582018e0
3.043900625e0	-1.424649535e0	-7.211169920e0	-1.339929228e0	7.471680417e0
