Time (s),Linear Acceleration x (m/s^2),Linear Acceleration y (m/s^2),Linear Acceleration z (m/s^2),Absolute acceleration (m/s^2)
10.17823803,-4.004806995,1.34616375,4.277492523,6.012285605
10.19656438,-2.53390193,3.873497963,2.443754911,5.234174579
10.21491631,-0.2686810493,16.75628281,8.009116173,18.57393725
10.23325548,0.3295244575,21.54921722,10.87063789,24.13810509
10.25158188,-0.930153966,15.62009811,9.118607521,18.11081596
10.26993381,-3.023031235,14.97684002,2.973426342,15.56552983
10.28827298,-3.546119213,14.95928478,-0.074395895,15.37402671
10.30659933,-1.315569878,13.61102009,0.1841064692,13.67568964
10.32495126,0.4979963899,10.61727715,1.168309689,10.692966
10.34329043,1.732704759,6.558927536,-0.01515650749,6.783953561
10.36161683,1.831516266,2.370247841,-0.5773512721,3.050550959
10.37996876,1.323449731,-1.561314583,0.1139005423,2.049925791
10.39830793,0.9817959666,-5.743077755,1.030431628,5.916811199
10.41663428,0.7834153771,-10.18576717,1.816690207,10.37612432
10.43498621,-0.2346031368,-14.08084583,1.956412077,14.21804509
10.45332537,-2.236425877,-16.83157921,1.237101316,17.02451406
10.47165178,-4.474446774,-18.28184891,-1.138905406,18.85586855
10.49000371,-4.827005386,-16.18977356,-4.397556305,17.4570115
10.50834287,-2.765986204,-12.61300659,-3.81811142,13.46538487
10.52666923,-1.79059732,-10.91269493,-1.801977873,11.20447561
10.54502116,-0.9734767675,-8.806750298,-0.2434463501,8.863733635
10.56336032,0.7676631212,-6.965601444,1.487054825,7.16381478
10.58168673,2.0876019,-5.198990822,-0.8250815272,5.662892087
10.60003866,2.08027935,-4.657461166,-2.658911228,5.75233132
10.61837782,1.080527306,-6.439042091,-2.188226938,6.886010416
10.63670418,0.1235342026,-9.068249702,-1.554256082,9.201311066
10.6550561,-1.329923391,-11.73505402,-0.8935530186,11.84392781
10.67339527,-3.399352074,-12.56087112,0.1667323112,13.01379566
10.69173444,-2.676141024,-11.2500267,-0.2371156216,11.56637607
10.7100736,-1.303392172,-7.701124191,-1.712573767,7.99618996
10.72841277,0.1010568738,-1.881839275,-1.346487999,2.316152301
10.74673912,0.8824099898,11.38044453,1.943072081,11.57880366
10.76509105,5.145280838,35.23428345,0.3748075962,35.60995824
10.78343022,1.348973036,15.42671013,2.99139142,15.771859
10.80175657,-1.880421638,-1.029974937,6.720427513,7.054146289
10.82010855,0.6209785938,6.576040268,7.228598118,9.791963581
10.83844767,-1.191078424,19.31355286,9.824439049,21.70141918
10.85677407,-4.275763512,19.17098808,9.061508179,21.63145553
10.875126,-3.775128603,12.97523785,5.114484787,14.448749
10.89346517,-2.569938183,14.25114441,5.368990898,15.44427928
10.91179152,-1.498328209,15.41137218,4.515316963,16.12896362
10.9301435,-0.9737889171,14.93741703,1.929718494,15.09299526
10.94848261,-0.6196360588,12.54352951,-0.5005850792,12.56879735
10.96680902,-0.4401534796,8.594594955,-0.2236076593,8.608762856
10.98516095,0.1284606606,4.497778893,-0.6609568,4.547898526
11.00350011,1.020691276,0.309879303,-0.1145809889,1.072830213
11.02182647,1.283612967,-4.127279282,0.526597321,4.354239458
11.0401784,1.411567926,-9.084644318,1.268804073,9.280794695
11.05851756,1.194151402,-13.73404121,0.8140202761,13.80987019
11.07684397,-0.2762136459,-16.57934189,-0.08770871162,16.58187457
11.0951959,-2.711541653,-17.81732368,-1.040734649,18.05249595
11.11353506,-4.24064827,-16.61246109,-3.730080605,17.54623785
11.13186142,-2.204161167,-13.19427109,-4.487015724,14.10958632
11.15021334,-0.5958789587,-10.84726524,-2.90205431,11.24456109
11.16855251,0.1779845953,-9.003218651,-1.555592775,9.138352886
11.18687892,0.925298214,-7.060747623,1.172014236,7.216921169
11.20523084,1.838026881,-5.960906029,1.437443495,6.401326995
11.22357001,2.545215368,-5.398478031,-0.4389488697,5.984510208
11.24190912,1.834222078,-6.510882378,-0.6194423437,6.792618699
11.26024829,-0.349789232,-8.846418381,-0.8248484135,8.891672822
11.27858746,-4.255784988,-11.33960342,-0.4191035628,12.11915671
11.29691381,-5.916822433,-12.40793324,-1.40918541,13.8185165
11.31526579,-4.611573696,-12.8406477,-1.153459787,13.6923086
11.33360491,-3.698407888,-11.50227737,-0.3245754242,12.08660229
11.35193131,-3.412350416,-6.802366257,-0.9383039474,7.667902996
11.37028324,-0.3739337921,-0.06875133514,-4.37060833,4.387114131
11.38862241,2.637188911,13.28734112,1.012620211,13.58431445
11.40694876,7.589421272,41.05516815,4.423239708,41.98441612
11.42530069,-0.02632856369,19.24687004,1.850800991,19.33567076
11.44363985,-1.232358336,0.2101449966,-1.238587976,1.759820491
11.46196626,-0.2673375607,6.241885185,4.368883133,7.62363036
